Country or Area,Year,Area,Sex,Age,Record Type,Reliability,Source Year,Value,Value Footnotes
United States of America,2015,Total,Female,37,Estimate - de jure,"Final figure, complete",2016,2017940,"5,6"
United States of America,2015,Total,Female,38,Estimate - de jure,"Final figure, complete",2016,2003325,"5,6"
United States of America,2015,Total,Female,39,Estimate - de jure,"Final figure, complete",2016,1944284,"5,6"
United States of America,2015,Total,Female,40,Estimate - de jure,"Final figure, complete",2016,2000626,"5,6"
United States of America,2015,Total,Female,40 - 44,Estimate - de jure,"Final figure, complete",2016,10185045,"5,6"
United States of America,2015,Total,Female,41,Estimate - de jure,"Final figure, complete",2016,1946164,"5,6"
United States of America,2015,Total,Female,42,Estimate - de jure,"Final figure, complete",2016,1981947,"5,6"
United States of America,2015,Total,Female,43,Estimate - de jure,"Final figure, complete",2016,2068346,"5,6"
United States of America,2015,Total,Female,44,Estimate - de jure,"Final figure, complete",2016,2187962,"5,6"
United States of America,2015,Total,Female,45,Estimate - de jure,"Final figure, complete",2016,2206861,"5,6"
United States of America,2015,Total,Female,45 - 49,Estimate - de jure,"Final figure, complete",2016,10518915,"5,6"
United States of America,2015,Total,Female,46,Estimate - de jure,"Final figure, complete",2016,2095675,"5,6"
United States of America,2015,Total,Female,47,Estimate - de jure,"Final figure, complete",2016,2054083,"5,6"
United States of America,2015,Total,Female,48,Estimate - de jure,"Final figure, complete",2016,2062616,"5,6"
United States of America,2015,Total,Female,49,Estimate - de jure,"Final figure, complete",2016,2099680,"5,6"
United States of America,2015,Total,Female,50,Estimate - de jure,"Final figure, complete",2016,2227286,"5,6"
United States of America,2015,Total,Female,50 - 54,Estimate - de jure,"Final figure, complete",2016,11370470,"5,6"
United States of America,2015,Total,Female,51,Estimate - de jure,"Final figure, complete",2016,2276939,"5,6"
United States of America,2015,Total,Female,52,Estimate - de jure,"Final figure, complete",2016,2279256,"5,6"
United States of America,2015,Total,Female,53,Estimate - de jure,"Final figure, complete",2016,2277046,"5,6"
United States of America,2015,Total,Female,54,Estimate - de jure,"Final figure, complete",2016,2309943,"5,6"
United States of America,2015,Total,Female,55,Estimate - de jure,"Final figure, complete",2016,2324887,"5,6"
United States of America,2015,Total,Female,55 - 59,Estimate - de jure,"Final figure, complete",2016,11210375,"5,6"
United States of America,2015,Total,Female,56,Estimate - de jure,"Final figure, complete",2016,2255835,"5,6"
United States of America,2015,Total,Female,57,Estimate - de jure,"Final figure, complete",2016,2246694,"5,6"
United States of America,2015,Total,Female,58,Estimate - de jure,"Final figure, complete",2016,2228294,"5,6"
United States of America,2015,Total,Female,59,Estimate - de jure,"Final figure, complete",2016,2154665,"5,6"
United States of America,2015,Total,Female,60,Estimate - de jure,"Final figure, complete",2016,2138784,"5,6"
United States of America,2015,Total,Female,60 - 64,Estimate - de jure,"Final figure, complete",2016,9952697,"5,6"
United States of America,2015,Total,Female,61,Estimate - de jure,"Final figure, complete",2016,2060944,"5,6"
United States of America,2015,Total,Female,62,Estimate - de jure,"Final figure, complete",2016,1986021,"5,6"
United States of America,2015,Total,Female,63,Estimate - de jure,"Final figure, complete",2016,1909879,"5,6"
United States of America,2015,Total,Female,64,Estimate - de jure,"Final figure, complete",2016,1857069,"5,6"
United States of America,2015,Total,Female,65,Estimate - de jure,"Final figure, complete",2016,1812107,"5,6"
United States of America,2015,Total,Female,65 - 69,Estimate - de jure,"Final figure, complete",2016,8471278,"5,6"
United States of America,2015,Total,Female,66,Estimate - de jure,"Final figure, complete",2016,1760795,"5,6"
United States of America,2015,Total,Female,67,Estimate - de jure,"Final figure, complete",2016,1741227,"5,6"
United States of America,2015,Total,Female,68,Estimate - de jure,"Final figure, complete",2016,1812428,"5,6"
United States of America,2015,Total,Female,69,Estimate - de jure,"Final figure, complete",2016,1344721,"5,6"
United States of America,2015,Total,Female,70,Estimate - de jure,"Final figure, complete",2016,1329818,"5,6"
United States of America,2015,Total,Female,70 - 74,Estimate - de jure,"Final figure, complete",2016,6186891,"5,6"
United States of America,2015,Total,Female,71,Estimate - de jure,"Final figure, complete",2016,1298089,"5,6"
United States of America,2015,Total,Female,72,Estimate - de jure,"Final figure, complete",2016,1328954,"5,6"
United States of America,2015,Total,Female,73,Estimate - de jure,"Final figure, complete",2016,1162411,"5,6"
United States of America,2015,Total,Female,74,Estimate - de jure,"Final figure, complete",2016,1067619,"5,6"
United States of America,2015,Total,Female,75,Estimate - de jure,"Final figure, complete",2016,1010164,"5,6"
United States of America,2015,Total,Female,75 - 79,Estimate - de jure,"Final figure, complete",2016,4512927,"5,6"
United States of America,2015,Total,Female,76,Estimate - de jure,"Final figure, complete",2016,947283,"5,6"
United States of America,2015,Total,Female,77,Estimate - de jure,"Final figure, complete",2016,910536,"5,6"
United States of America,2015,Total,Female,78,Estimate - de jure,"Final figure, complete",2016,840960,"5,6"
United States of America,2015,Total,Female,79,Estimate - de jure,"Final figure, complete",2016,803984,"5,6"
United States of America,2015,Total,Female,80,Estimate - de jure,"Final figure, complete",2016,772956,"5,6"
United States of America,2015,Total,Female,80 - 84,Estimate - de jure,"Final figure, complete",2016,3386676,"5,6"
United States of America,2015,Total,Female,81,Estimate - de jure,"Final figure, complete",2016,693056,"5,6"
United States of America,2015,Total,Female,82,Estimate - de jure,"Final figure, complete",2016,671319,"5,6"
United States of America,2015,Total,Female,83,Estimate - de jure,"Final figure, complete",2016,640387,"5,6"
United States of America,2015,Total,Female,84,Estimate - de jure,"Final figure, complete",2016,608958,"5,6"
United States of America,2015,Total,Female,85,Estimate - de jure,"Final figure, complete",2016,582641,"5,6"
United States of America,2015,Total,Female,85 - 89,Estimate - de jure,"Final figure, complete",2016,2422101,"5,6"
United States of America,2015,Total,Female,86,Estimate - de jure,"Final figure, complete",2016,522563,"5,6"
United States of America,2015,Total,Female,87,Estimate - de jure,"Final figure, complete",2016,487256,"5,6"
United States of America,2015,Total,Female,88,Estimate - de jure,"Final figure, complete",2016,440879,"5,6"
United States of America,2015,Total,Female,89,Estimate - de jure,"Final figure, complete",2016,388762,"5,6"
United States of America,2015,Total,Female,90,Estimate - de jure,"Final figure, complete",2016,347555,"5,6"
United States of America,2015,Total,Female,90 - 94,Estimate - de jure,"Final figure, complete",2016,1261957,"5,6"
United States of America,2015,Total,Female,91,Estimate - de jure,"Final figure, complete",2016,297448,"5,6"
United States of America,2015,Total,Female,92,Estimate - de jure,"Final figure, complete",2016,246825,"5,6"
United States of America,2015,Total,Female,93,Estimate - de jure,"Final figure, complete",2016,205146,"5,6"
United States of America,2015,Total,Female,94,Estimate - de jure,"Final figure, complete",2016,164983,"5,6"
United States of America,2015,Total,Female,95,Estimate - de jure,"Final figure, complete",2016,125996,"5,6"
United States of America,2015,Total,Female,95 - 99,Estimate - de jure,"Final figure, complete",2016,366919,"5,6"
United States of America,2015,Total,Female,96,Estimate - de jure,"Final figure, complete",2016,90302,"5,6"
United States of America,2015,Total,Female,97,Estimate - de jure,"Final figure, complete",2016,69285,"5,6"
United States of America,2015,Total,Female,98,Estimate - de jure,"Final figure, complete",2016,47272,"5,6"
United States of America,2015,Total,Female,99,Estimate - de jure,"Final figure, complete",2016,34064,"5,6"
United States of America,2015,Total,Female,100 +,Estimate - de jure,"Final figure, complete",2016,61886,"5,6"
United States of America,2012,Total,Both Sexes,Total,Estimate - de jure,"Final figure, complete",2014,313914040,"5,6"
United States of America,2012,Total,Both Sexes,0,Estimate - de jure,"Final figure, complete",2014,3943077,"5,6"
United States of America,2012,Total,Both Sexes,0 - 4,Estimate - de jure,"Final figure, complete",2014,19999344,"5,6"
United States of America,2012,Total,Both Sexes,1,Estimate - de jure,"Final figure, complete",2014,3981523,"5,6"
United States of America,2012,Total,Both Sexes,4-Jan,Estimate - de jure,"Final figure, complete",2014,16056267,"5,6"
United States of America,2012,Total,Both Sexes,2,Estimate - de jure,"Final figure, complete",2014,3979957,"5,6"
United States of America,2012,Total,Both Sexes,3,Estimate - de jure,"Final figure, complete",2014,3982440,"5,6"
United States of America,2012,Total,Both Sexes,4,Estimate - de jure,"Final figure, complete",2014,4112347,"5,6"
United States of America,2012,Total,Both Sexes,5,Estimate - de jure,"Final figure, complete",2014,4132747,"5,6"
United States of America,2012,Total,Both Sexes,9-May,Estimate - de jure,"Final figure, complete",2014,20475536,"5,6"
United States of America,2012,Total,Both Sexes,6,Estimate - de jure,"Final figure, complete",2014,4098714,"5,6"
United States of America,2012,Total,Both Sexes,7,Estimate - de jure,"Final figure, complete",2014,4085964,"5,6"
United States of America,2012,Total,Both Sexes,8,Estimate - de jure,"Final figure, complete",2014,4094174,"5,6"
United States of America,2012,Total,Both Sexes,9,Estimate - de jure,"Final figure, complete",2014,4063937,"5,6"
United States of America,2012,Total,Both Sexes,10,Estimate - de jure,"Final figure, complete",2014,4045719,"5,6"
United States of America,2012,Total,Both Sexes,14-Oct,Estimate - de jure,"Final figure, complete",2014,20669218,"5,6"
United States of America,2012,Total,Both Sexes,11,Estimate - de jure,"Final figure, complete",2014,4145034,"5,6"
United States of America,2012,Total,Both Sexes,12,Estimate - de jure,"Final figure, complete",2014,4206939,"5,6"
United States of America,2012,Total,Both Sexes,13,Estimate - de jure,"Final figure, complete",2014,4136252,"5,6"
United States of America,2012,Total,Both Sexes,14,Estimate - de jure,"Final figure, complete",2014,4135274,"5,6"
United States of America,2012,Total,Both Sexes,15,Estimate - de jure,"Final figure, complete",2014,4144014,"5,6"
United States of America,2012,Total,Both Sexes,15 - 19,Estimate - de jure,"Final figure, complete",2014,21360702,"5,6"
United States of America,2012,Total,Both Sexes,16,Estimate - de jure,"Final figure, complete",2014,4174274,"5,6"
United States of America,2012,Total,Both Sexes,17,Estimate - de jure,"Final figure, complete",2014,4265702,"5,6"
United States of America,2012,Total,Both Sexes,18,Estimate - de jure,"Final figure, complete",2014,4354017,"5,6"
United States of America,2012,Total,Both Sexes,19,Estimate - de jure,"Final figure, complete",2014,4422695,"5,6"
United States of America,2012,Total,Both Sexes,20,Estimate - de jure,"Final figure, complete",2014,4543774,"5,6"
United States of America,2012,Total,Both Sexes,20 - 24,Estimate - de jure,"Final figure, complete",2014,22583203,"5,6"
United States of America,2012,Total,Both Sexes,21,Estimate - de jure,"Final figure, complete",2014,4627509,"5,6"
United States of America,2012,Total,Both Sexes,22,Estimate - de jure,"Final figure, complete",2014,4623739,"5,6"
United States of America,2012,Total,Both Sexes,23,Estimate - de jure,"Final figure, complete",2014,4443539,"5,6"
United States of America,2012,Total,Both Sexes,24,Estimate - de jure,"Final figure, complete",2014,4344642,"5,6"
United States of America,2012,Total,Both Sexes,25,Estimate - de jure,"Final figure, complete",2014,4275138,"5,6"
United States of America,2012,Total,Both Sexes,25 - 29,Estimate - de jure,"Final figure, complete",2014,21398326,"5,6"
United States of America,2012,Total,Both Sexes,26,Estimate - de jure,"Final figure, complete",2014,4298788,"5,6"
United States of America,2012,Total,Both Sexes,27,Estimate - de jure,"Final figure, complete",2014,4339574,"5,6"
United States of America,2012,Total,Both Sexes,28,Estimate - de jure,"Final figure, complete",2014,4206614,"5,6"
United States of America,2012,Total,Both Sexes,29,Estimate - de jure,"Final figure, complete",2014,4278212,"5,6"
United States of America,2012,Total,Both Sexes,30,Estimate - de jure,"Final figure, complete",2014,4283410,"5,6"
United States of America,2012,Total,Both Sexes,30 - 34,Estimate - de jure,"Final figure, complete",2014,20910995,"5,6"
United States of America,2012,Total,Both Sexes,31,Estimate - de jure,"Final figure, complete",2014,4242178,"5,6"
United States of America,2012,Total,Both Sexes,32,Estimate - de jure,"Final figure, complete",2014,4332058,"5,6"
United States of America,2012,Total,Both Sexes,33,Estimate - de jure,"Final figure, complete",2014,4065562,"5,6"
United States of America,2012,Total,Both Sexes,34,Estimate - de jure,"Final figure, complete",2014,3987787,"5,6"
United States of America,2012,Total,Both Sexes,35,Estimate - de jure,"Final figure, complete",2014,3950567,"5,6"
United States of America,2012,Total,Both Sexes,35 - 39,Estimate - de jure,"Final figure, complete",2014,19488199,"5,6"
United States of America,2012,Total,Both Sexes,36,Estimate - de jure,"Final figure, complete",2014,3836469,"5,6"
